sno,Name,symbol,date,value
254,Cardano,ADA,26/12/2018 00:00,0.0406
255,Cardano,ADA,27/12/2018 00:00,0.03611
256,Cardano,ADA,28/12/2018 00:00,0.04111
257,Cardano,ADA,29/12/2018 00:00,0.04049
258,Cardano,ADA,30/12/2018 00:00,0.04263
259,Cardano,ADA,31/12/2018 00:00,0.04054
260,Cardano,ADA,01/01/2019 00:00,0.04198
261,Cardano,ADA,02/01/2019 00:00,0.04433
262,Cardano,ADA,03/01/2019 00:00,0.04205
263,Cardano,ADA,04/01/2019 00:00,0.04301
264,Cardano,ADA,05/01/2019 00:00,0.04403
265,Cardano,ADA,06/01/2019 00:00,0.04822
266,Cardano,ADA,07/01/2019 00:00,0.04755
267,Cardano,ADA,08/01/2019 00:00,0.0478
268,Cardano,ADA,09/01/2019 00:00,0.05144
269,Cardano,ADA,10/01/2019 00:00,0.04366
270,Cardano,ADA,11/01/2019 00:00,0.0433
271,Cardano,ADA,12/01/2019 00:00,0.04288
272,Cardano,ADA,13/01/2019 00:00,0.03944
273,Cardano,ADA,14/01/2019 00:00,0.04343
274,Cardano,ADA,15/01/2019 00:00,0.04201
275,Cardano,ADA,16/01/2019 00:00,0.04419
276,Cardano,ADA,17/01/2019 00:00,0.04471
277,Cardano,ADA,18/01/2019 00:00,0.04372
278,Cardano,ADA,19/01/2019 00:00,0.04515
279,Cardano,ADA,20/01/2019 00:00,0.04287
280,Cardano,ADA,21/01/2019 00:00,0.04251
281,Cardano,ADA,22/01/2019 00:00,0.04334
282,Cardano,ADA,23/01/2019 00:00,0.04266
283,Cardano,ADA,24/01/2019 00:00,0.04284
284,Cardano,ADA,25/01/2019 00:00,0.0424
285,Cardano,ADA,26/01/2019 00:00,0.04241
286,Cardano,ADA,27/01/2019 00:00,0.04087
287,Cardano,ADA,28/01/2019 00:00,0.03855
288,Cardano,ADA,29/01/2019 00:00,0.03796
289,Cardano,ADA,30/01/2019 00:00,0.03953
290,Cardano,ADA,31/01/2019 00:00,0.03824
291,Cardano,ADA,01/02/2019 00:00,0.03857
292,Cardano,ADA,02/02/2019 00:00,0.03929
293,Cardano,ADA,03/02/2019 00:00,0.03824
294,Cardano,ADA,04/02/2019 00:00,0.03799
295,Cardano,ADA,05/02/2019 00:00,0.03805
